,bp_rp,phot_g_mean_mag,distance_gspphot,visibility_periods_used,astrometric_sigma5d_max,astrometric_excess_noise,astrometric_matched_transits
517857,0.9389887,10.27494,92.4358,18,0.02499607,0.06400056,39
517862,2.201622,13.0966625,111.8538,16,0.33363503,1.2821333,48
517868,3.071353,16.922462,101.0195,16,0.1729209,0.0,35
517871,0.75315666,8.825012,81.6089,17,0.031174602,0.08170038,34
517879,2.7916965,16.017572,96.2962,14,0.08479552,0.0,42
517880,1.871644,12.729404,92.176,14,0.031412132,0.10652265,22
517894,2.452034,15.058911,93.9149,18,0.057273034,0.0,44
517897,1.5281601,11.2429495,92.6256,19,0.03680505,0.1311398,46
517902,1.7079306,12.244837,87.0557,18,0.035586976,0.13707359,44
517903,2.6647682,15.658387,89.7166,14,0.07327327,0.10025418,35
517907,2.4739227,14.75183,96.0674,15,0.04687109,0.029194059,49
517912,2.2162476,13.230717,75.209,14,0.032319028,0.030690992,23
517917,2.4372635,14.418248,89.8206,14,0.037128504,0.06186919,47
517922,1.4236336,11.167295,73.3322,17,0.046137217,0.15455577,43
517926,2.5659142,15.21961,103.2675,16,0.1864823,0.82260066,29
517935,0.68010044,8.980985,90.8624,17,0.046260737,0.16117918,78
517954,0.9505429,8.229468,77.9083,14,0.0520315,0.10049365,28
517977,2.6777077,15.466542,93.9402,16,0.069341585,0.101626866,31
517988,2.4303226,13.703667,80.8972,15,0.043184936,0.13043077,30
517991,3.4220161,17.988842,113.0533,16,0.27390978,0.4606341,29
517998,0.68424225,8.29157,91.8509,15,0.23640664,1.051368,27
517999,2.345604,13.946865,91.4508,16,0.03403643,0.0,28
518055,0.87577724,9.049681,86.5145,16,0.045969088,0.11122614,66
518076,2.5036306,15.299626,96.3844,15,0.057221886,0.040165648,29
518096,2.406231,13.945012,76.3983,15,0.037476145,0.0,31
518124,2.4558249,14.473455,100.0385,18,0.044890538,0.0,45
518160,2.681323,14.613368,89.9704,18,0.0806088,0.3129485,49
518189,2.9033241,16.08781,101.0919,19,0.08936592,0.12514532,52
518198,0.77826166,7.385673,35.446,18,0.040860992,0.1270039,45
518201,0.5202522,7.9153175,94.9598,18,0.05123209,0.18771261,79
518202,2.496438,14.381737,92.4525,17,0.04699999,0.09187808,40
518204,0.9739914,9.729853,85.8083,17,0.026879938,0.0785249,53
518213,2.6922417,15.369727,89.6638,15,0.064720936,0.07741408,31
518214,3.0447817,15.729825,90.4126,17,0.067141406,0.05658288,57
518218,2.6393976,15.653326,96.1371,17,0.07264832,0.0,57
518225,1.1644335,10.565033,80.814,13,0.036722768,0.067124605,28
518226,1.592886,11.472868,94.2603,15,0.36660823,1.2780946,29
518227,0.29504824,6.030447,80.487,15,0.054527845,0.17457971,24
518235,0.9768467,10.6957,94.95,18,0.0279825,0.063664965,40
518237,2.7647905,15.676988,92.5987,17,0.079139754,0.0,42
518239,3.1194496,14.1383505,23.693,16,0.055105835,0.13737182,48
518246,1.1032333,9.758378,58.3039,17,0.058876067,0.2590053,57
518247,0.94249725,10.17333,87.6075,26,0.019302456,0.053984977,43
518254,2.7711859,15.872945,100.5179,23,0.074201144,0.2138868,42
518298,2.1407995,13.346038,83.9123,16,0.0315349,0.026807712,52
518342,2.5176134,15.081125,101.3267,20,0.24768656,1.1219732,66
518564,0.7502432,8.737272,73.1961,20,0.026683545,0.036937915,55
518746,0.8637142,9.457667,81.5327,20,0.09960453,0.52060646,57
519223,1.150073,10.848642,90.0856,19,0.023624834,0.014876642,48
519414,0.779439,8.943153,74.1504,15,0.057458673,0.20496497,31
519426,0.86048937,8.387841,47.5415,18,0.05360258,0.14389433,39
519428,3.2006645,17.17165,107.471,19,0.19026947,0.5611868,46
519431,2.1222372,15.53257,90.6819,15,0.084452756,0.05636533,30
519432,2.2038317,13.526499,70.0942,16,0.032139856,0.0,34
519436,2.424487,14.573292,94.2697,14,0.041418843,0.069716804,27
519441,1.9732752,13.410583,98.3906,13,0.031110805,0.054436754,25
519445,2.1446161,13.771948,80.7838,17,0.027592398,0.0,43
519447,1.8744211,12.591737,81.5323,17,0.024566973,0.027876366,40
519459,0.817956,8.6898155,71.2909,16,0.12273481,0.5547071,34
519492,1.1707382,10.757006,83.0664,15,0.029689189,0.047565535,27
519494,2.9348392,15.073995,48.3687,15,0.05943565,0.0,29
519496,2.8033228,16.057919,101.9894,14,0.097754866,0.091803476,25
519520,2.529357,14.902106,93.2529,13,0.06152749,0.076191105,28
519536,2.3993855,15.18278,94.1788,15,0.053643174,0.0,30
519546,1.5155611,12.078901,96.5494,19,0.038106795,0.06247527,47
519806,2.4896984,13.729882,90.109,16,0.036815163,0.0,54
519835,2.711649,15.424303,89.4683,15,0.077837,0.0,31
519904,2.9895945,13.88298,33.7401,18,0.041057445,0.080833055,45
519909,2.512125,15.687152,90.3848,17,0.07158546,0.0,29
519930,2.6629238,14.567502,94.255,18,0.04734451,0.10493623,63
519932,3.6327686,18.083569,108.5263,15,0.30920637,0.7854434,31
519935,2.3151789,14.107748,88.0661,16,0.037901107,0.0,28
519937,1.3218012,11.578279,91.0967,18,0.026709879,0.09283392,47
519941,2.4920912,15.150987,83.4187,20,0.049910184,0.0,51
519944,1.6207924,11.859636,79.896,16,0.029647846,0.114543945,56
519946,2.023428,13.89879,85.2747,18,0.02951385,0.0,58
519951,3.2575703,17.307713,106.0667,18,0.14664462,0.0,65
519963,0.894474,9.628154,85.5446,13,0.123644516,0.5143612,30
519967,0.9737978,10.327163,88.8081,13,0.034496646,0.068182245,27
519969,2.0142345,12.827423,71.7331,14,0.028925609,0.05864147,28
519982,0.923563,9.978531,95.3195,18,0.08643417,0.36959553,49
519985,2.3702497,14.136868,88.3173,15,0.037396982,0.0,29
519990,0.6407962,7.898704,83.4918,17,0.043553554,0.13861632,47
520004,1.1654978,10.325946,96.1676,28,0.018333213,0.056359723,51
520015,2.9607592,16.584478,99.3222,26,0.0710724,0.08200375,49
520021,0.8962374,6.04468,47.6913,23,0.035963044,0.16656126,43
520027,0.80558777,9.532808,100.106,28,0.22278419,1.3278401,55
520029,3.137906,14.754488,99.0341,29,0.040581387,0.14799047,51
520058,2.1328478,12.99069,73.7245,24,0.029806698,0.117766224,45
520092,2.6683455,15.269033,87.9284,24,0.051214542,0.0,48
520107,2.5271702,13.303963,97.6967,27,0.020624395,0.052723955,57
520255,0.9043064,10.207103,92.5987,18,0.031592034,0.04994911,49
520327,1.6033773,11.886762,101.8541,16,0.07808242,0.3145588,32
520338,2.409422,15.158978,91.2942,18,0.05043727,0.0,55
520459,2.5859537,15.55377,94.0525,18,0.06687781,0.0,47
520485,1.4633207,11.844096,94.5825,20,0.031518888,0.09575228,65
520575,0.59898996,7.7914414,91.8731,16,0.038712945,0.12585248,48
520581,2.056282,11.809314,50.0451,18,0.029205838,0.112591706,44
520585,1.499156,9.480887,34.8012,17,0.025281975,0.073843546,58
520590,2.7205076,15.384272,96.9001,18,0.058741882,0.09414123,60
520593,1.332881,11.624562,91.0299,18,0.04200326,0.17198022,35
520601,0.8585949,9.553633,81.8251,18,0.028288657,0.061990056,56
520603,1.1669865,10.892608,77.4181,17,0.032163363,0.100297675,42
520604,2.7406206,15.802984,94.9119,16,0.07866151,0.078708075,33
520605,2.1445074,13.381881,88.1212,17,0.028375112,0.0,33
520615,0.95514965,9.391388,63.8078,17,0.04008064,0.08142694,35
520618,3.0765657,14.2897005,26.3404,15,0.038497865,0.0677343,27
520620,1.828001,12.684121,90.2388,14,0.030485986,0.07744128,33
520621,0.51366997,7.569615,96.6836,15,0.040580828,0.15213452,42
520624,2.3939981,15.056174,93.0039,15,0.08175191,0.23717543,31
520628,3.382018,13.688254,15.9892,14,0.05653836,0.21202786,21
520630,1.84834,12.620674,101.0116,13,0.14046524,0.5124029,23
520633,2.7334766,15.63117,100.4486,19,0.06273217,0.09314777,49
520637,1.9993238,13.437024,97.2414,19,0.02876112,0.0,51
520638,2.626853,15.611033,85.9632,18,0.074206375,0.054817706,43
520641,1.5115585,10.796873,86.9502,17,0.026965491,0.08288945,47
520644,1.6150246,14.219776,95.6165,19,0.03649781,0.0,49
520645,3.1595573,17.133968,103.1166,18,0.16404979,0.1364672,53
520677,0.62127924,7.6695986,71.4779,18,0.042974714,0.11788605,68
520683,2.771347,16.74926,101.9111,19,0.11438967,0.0,60
520695,1.993022,12.970201,82.4666,15,0.029507687,0.053816907,30
520712,2.5906916,14.949389,86.5582,16,0.05020112,0.05265701,26
520713,2.2758417,13.418108,73.7908,16,0.121975295,0.58433646,35
520723,2.2706566,14.538171,98.2046,15,0.050146867,0.05368267,25
520738,2.4403143,15.59876,94.9242,16,0.06859411,0.0,29
520746,0.7996111,9.0484085,81.3836,13,0.04915835,0.1066956,27
520798,0.67826986,7.995918,75.0816,16,0.24441436,0.84392864,37
520808,0.3736763,5.809131,64.9764,14,0.08960889,0.2116701,29
520815,2.2001352,13.29943,81.4994,17,0.0663478,0.2333185,42
520817,1.758565,12.817508,95.9747,19,0.02149198,0.039796907,45
520828,1.7549658,12.768865,95.9478,18,0.026097836,0.054294463,50
520846,2.2680302,14.342399,95.5903,18,0.035789967,0.0,42
520848,2.3782015,14.243854,95.3427,18,0.04187192,0.021753037,44
520857,2.76579,15.855871,96.8429,17,0.08547861,0.08088811,50
520859,0.7230215,8.693814,74.2197,17,0.035390455,0.105642945,34
520864,0.63457775,7.332488,97.8412,17,0.04444188,0.15880114,45
520870,1.0445948,10.848053,95.7686,17,0.03567849,0.11341419,56
520873,1.1844759,10.105596,59.0656,18,0.026522623,0.09020315,45
520876,0.8713169,7.44394,31.2617,16,0.036342934,0.12395254,32
520880,2.8805847,16.434765,101.4644,15,0.13456847,0.13327315,29
520886,2.3972082,14.19841,95.5369,13,0.04742146,0.044842,19
520890,0.97775555,8.87603,59.1416,18,0.095914595,0.44991407,38
520913,2.4801807,14.243909,82.2689,16,0.03853598,0.05472216,60
520918,1.7450418,12.374198,77.6701,14,0.022843145,0.048230592,28
520919,2.3101282,13.107658,59.5627,14,0.024963735,0.04012236,28
520923,2.6271248,15.367898,92.4437,16,0.0586562,0.07477255,48
520926,0.71159744,9.104506,88.1411,17,0.026753183,0.06475896,37
520931,0.940815,10.129758,76.2304,16,0.03190188,0.07881138,48
520965,3.0123053,17.12439,101.2155,18,0.13508964,0.0,72
520966,2.9115162,15.681129,89.5019,14,0.0842068,0.0,27
520987,2.4956322,14.979243,93.4502,18,0.046384778,0.019440245,66
520989,2.520504,15.024662,96.3322,15,0.0623709,0.12651001,30
520991,1.3701782,10.051803,42.3349,16,0.026046429,0.055817578,29
520998,2.5704813,15.465209,98.8349,16,0.06871496,0.04523947,29
521001,2.6342096,15.807383,100.1936,16,0.07002144,0.012540735,31
521003,0.8602543,9.72257,86.8494,16,0.04994875,0.20044994,27
521070,2.48798,15.114059,83.6048,18,0.056997098,0.0,54
521260,2.3753462,13.64513,64.083,17,0.028104072,0.051217787,42
521282,0.75750494,7.5793886,56.5197,18,0.030450167,0.111934446,62
521288,2.173915,15.190579,94.7107,18,0.0839955,0.32312554,47
521306,-0.040080547,6.360803,100.4518,17,0.07258478,0.28475136,46
521309,1.7693224,9.988572,26.5344,17,0.02973148,0.09790295,33
521325,2.7387638,15.223565,91.951,15,0.04993173,0.0,25
521333,2.7603178,16.673798,101.8589,19,0.10519406,0.0,46
521336,2.9558268,17.147568,103.6657,19,0.13478215,0.13135405,46
521339,0.8463459,7.4895263,32.7884,19,0.03638261,0.118397765,43
521340,3.1210623,15.642498,90.7098,19,0.0729525,0.15296069,53
521344,2.5635576,15.345468,88.177,14,0.078635424,0.03828168,47
521345,2.6013947,12.843357,28.0994,16,0.039635506,0.13890703,41
521347,2.0486012,13.617102,98.5277,14,0.02951997,0.0,27
521355,2.5273094,15.567921,91.8865,16,0.07165372,0.12692058,48
521359,0.8714142,8.454638,41.864,14,0.0440891,0.104929365,23
521360,2.3906727,14.864467,90.3503,15,0.08857355,0.29356062,46
521371,3.1628408,17.23551,98.1363,17,0.14389479,0.026306588,46
521373,2.1287127,13.871368,94.2106,17,0.031523775,0.0,50
521375,0.8653259,8.344216,50.5575,17,0.032145396,0.07664984,38
521427,1.212245,11.03202,93.0102,13,0.035837922,0.12698811,26
521430,1.0998421,11.009931,95.7764,17,0.030237649,0.10179669,43
521436,1.8039837,11.573978,61.0371,16,0.03321567,0.12250324,33
521466,2.794773,15.016924,87.0936,18,0.05405883,0.0,56
521474,2.4517202,14.894946,100.1856,17,0.06600595,0.0,68
521481,3.1113691,17.056772,104.2361,18,0.16984202,0.20713156,46
521483,2.2559328,14.132023,99.386,20,0.030164296,0.05833754,55
521484,2.8670025,15.748407,94.6042,17,0.076734565,0.03546571,63
521491,2.681697,15.527856,99.1406,15,0.077806234,0.016881574,56
521500,1.1253119,6.139449,69.4527,15,0.037903875,0.13845219,37
521502,2.8782816,16.388739,103.9204,15,0.09851454,0.0,31
521512,2.5822697,14.907698,85.9411,17,0.047066912,0.02676783,67
521513,1.4009781,4.5704613,65.3099,14,0.18511187,0.7328774,39
521514,2.7649755,15.644946,94.1747,14,0.09110512,0.12562451,45
521520,0.85443115,9.027173,63.7266,14,0.033137195,0.0683979,29
521543,2.2424126,14.121539,96.2527,17,0.06397683,0.146317,39
521552,0.80471134,8.929456,76.9442,15,0.39682418,1.587709,33
521553,2.07347,13.809935,92.4299,15,0.037560795,0.0,34
521555,2.2057104,12.845598,96.6742,17,0.24023356,0.9422248,42
521574,2.4617882,14.547732,89.6544,28,0.031440474,0.0,55
521594,1.6945648,11.001122,99.559,19,0.5447601,2.981384,29
521635,2.002944,12.549586,69.2099,26,0.02269303,0.04974374,46
521645,0.71574163,7.3762026,43.4993,27,0.8279143,5.3376365,46
521648,2.4364986,14.682881,90.4792,26,0.031634916,0.055213224,52
521659,2.526493,12.063248,30.2885,27,0.025611307,0.12889563,57
521660,2.5643492,15.056142,86.124,28,0.03711493,0.08052922,58
521687,0.74671793,6.0927043,42.8765,24,0.14037572,0.7782805,58
521688,3.1501846,14.394428,83.2235,27,0.03288796,0.12342991,64
521747,2.3654757,13.983478,82.652,19,0.03322954,0.0,64
521756,2.5116186,15.255554,86.5537,19,0.059501015,0.0,55
522023,1.1161404,10.583597,75.8002,19,0.029301906,0.035519797,40
522045,2.480873,14.077215,87.7949,19,0.033449575,0.0,76
522052,1.7965927,12.384461,70.1186,18,0.027194137,0.0,45
522117,1.7424412,9.959028,29.7743,16,0.03341846,0.065338716,51
522147,2.5199633,14.43232,83.0352,19,0.053264137,0.12077699,44
522172,0.78199005,8.963313,71.6723,19,0.02905545,0.061580602,65
522219,2.5540504,15.20026,96.2511,17,0.06113912,0.095616676,49
522223,1.0838919,11.074117,97.8272,15,0.034837466,0.11756827,31
522230,2.011777,13.443625,90.945,18,0.029090721,0.0,58
522231,2.2944803,14.730335,81.7535,16,0.04618099,0.0,32
522233,2.5535316,15.593042,97.8012,16,0.071736865,0.0,30
522246,1.2612524,11.475271,100.0157,18,0.041347377,0.16204695,54
522274,2.9050255,15.021468,49.4702,18,0.06690125,0.09200101,43
522288,2.629733,16.255604,100.3405,18,0.07868339,0.060292594,59
522297,0.64711666,5.880613,56.9031,18,0.053923678,0.20617968,42
522298,2.8759432,16.576323,99.767,17,0.11811357,0.09443079,55
522301,1.5085106,11.821363,88.699,15,0.046725057,0.17675196,26
522304,0.84238815,9.93991,95.4824,16,0.025761032,0.06427925,32
522306,2.682682,15.277731,93.9324,17,0.103963844,0.3015975,45
522309,1.8030615,12.057227,75.4836,16,0.059624147,0.2415329,56
522311,2.5492268,14.9793415,87.5254,17,0.05241159,0.0,50
522317,2.6112318,14.915598,85.9929,17,0.053268947,0.0,55
522321,0.6702461,6.838093,51.2366,18,0.037721682,0.13497673,47
522325,1.2646389,9.798407,44.9944,16,0.029474838,0.093264006,30
522327,2.5030346,14.946431,99.8217,16,0.047517918,0.0,46
522334,2.644662,16.106604,98.7523,16,0.08360111,0.010029448,29
522336,1.9137392,14.122781,101.0837,18,0.07462182,0.28017426,53
522338,2.7748804,15.504841,93.1388,16,0.06766674,0.0,30
522341,2.7756271,15.5247555,100.1587,17,0.06666129,0.0,41
522346,1.5174818,10.390047,49.3977,15,0.036172826,0.07212644,42
522376,2.880828,16.12872,98.165,27,0.06274786,0.13438356,52
522383,2.6164684,15.0875635,96.3004,25,0.03432711,0.0,60
522385,1.0122128,9.021966,50.0601,26,0.021472663,0.075794086,60
522626,0.70339394,8.609212,85.7449,17,0.043816708,0.09690321,76
522632,2.596631,12.185422,19.8345,16,0.055303052,0.17941263,42
522724,2.6275377,15.079205,95.5172,16,0.061208736,0.0731804,45
522746,2.0507154,13.162409,89.42,19,0.026530785,0.0,71
522759,2.3616161,14.490039,84.023,18,0.16017377,0.6267384,39
522787,1.0973129,10.634862,86.193,18,0.026449006,0.0,57
522911,2.4939117,14.181414,76.8067,16,0.044416767,0.0,51
523220,2.5225086,11.547314,19.4043,15,0.053436503,0.16388333,30
523222,1.9273863,12.372947,100.5703,16,0.7396013,3.3255293,27
523226,0.8256984,7.6897483,53.9974,16,0.040849924,0.10150842,28
523232,3.3639517,14.030096,19.6613,18,0.05063383,0.14214268,42
523290,2.6284676,14.915842,85.9088,16,0.057887938,0.05052657,55
523305,0.82032585,9.669811,88.3111,19,0.024553552,0.07420942,66
523311,3.2102108,15.232595,97.3137,16,0.07465858,0.14151783,26
523314,3.0218687,16.341816,103.432,15,0.14495704,0.40347776,26
523317,2.2868357,14.2102375,88.3392,19,0.034763437,0.0,44
523318,1.9576778,13.505827,93.5567,17,0.033970658,0.0,42
523319,1.8447914,13.150478,95.9413,17,0.027152484,0.0,54
523359,1.624918,11.8378105,80.6973,17,0.070946015,0.24988866,46
523637,1.183116,10.690541,76.6779,17,0.027094847,0.07858557,54
523781,1.4100256,11.63559,88.2893,20,0.038811043,0.12021594,58
523896,1.9475555,13.227332,76.1299,18,0.03148332,0.0,39
523914,3.9831734,18.444063,115.5017,16,0.32112238,0.82091266,31
523923,3.6937122,18.597813,91.2154,15,0.33073637,0.0,31
523968,2.856225,14.154038,89.5587,18,0.0413984,0.060623646,52
523987,2.2817097,13.05487,70.0429,16,0.032158118,0.09699524,28
523988,2.6014938,16.25402,97.7979,18,0.08806776,0.0,48
523997,1.1541471,10.620638,78.8846,18,0.030317184,0.086582705,63
524004,0.8893213,9.603987,92.3159,17,0.029661275,0.064453244,42
524005,0.51002026,7.545226,90.9728,17,0.04209913,0.119047694,41
524010,2.7363148,14.979194,99.33,15,0.060150947,0.06613651,29
524012,0.86990166,9.660049,82.0678,14,0.028383639,0.05424683,29
524014,1.3286629,11.376634,86.1697,15,0.030695787,0.09306445,32
524031,1.4768009,11.727008,75.9775,18,0.03483504,0.08664092,39
524068,0.8095846,9.08075,71.7664,18,0.3108796,1.4283503,45
524122,1.5850906,9.486526,34.9688,14,0.07280313,0.25044566,25
524123,2.0983248,13.212079,83.2128,17,0.025534721,0.0,52
524124,0.02639246,4.781785,44.0204,14,0.32902253,0.9996223,45
524125,3.046095,16.70546,103.2972,17,0.11989537,0.09166653,48
524131,2.5075226,15.298153,91.9799,17,0.055348855,0.0,59
524136,0.7273159,8.790917,93.4978,17,0.028978089,0.11662232,61
524148,2.9088268,12.750803,19.6021,14,0.06378201,0.1889123,28
524149,2.592986,15.339322,87.8456,16,0.06949888,0.0,27
524154,2.7243147,15.430595,93.8585,16,0.066228986,0.0,46
524172,1.2283525,10.65598,80.4805,16,0.030279122,0.0954966,55
524177,0.53581333,7.4265103,75.9948,15,0.060016967,0.16134161,29
524184,1.5299253,11.95501,92.7413,16,0.043434758,0.14462854,47
524195,2.9473343,16.61642,97.872,27,0.06866643,0.0,50
524206,0.7398248,6.8378487,68.7124,22,0.029916534,0.12398775,41
524219,2.050331,13.341092,85.6646,27,0.018989155,0.0,57
524224,0.5681009,8.106044,93.6269,26,0.031295728,0.14917655,62
524247,0.8965101,10.077098,94.3131,25,0.021757176,0.07613838,43
524250,3.3403358,17.966946,106.9373,27,0.15868267,0.4476306,51
524270,3.690031,18.95219,112.5506,29,0.3525988,0.8640398,54
524283,2.48983,14.466548,84.6032,26,0.031876463,0.076242074,53
524299,0.7213168,7.7952046,64.1742,25,0.027274664,0.10091758,44
524327,2.0716658,12.230409,57.3717,27,0.0849446,0.5847485,57
524354,1.3760557,10.717924,56.6372,25,0.017333029,0.037593525,61
524357,1.8600292,12.992582,96.2013,26,0.022717208,0.088196464,57
524368,0.8012905,9.256174,79.4858,26,0.01718008,0.0533048,81
524371,1.2729883,8.934878,43.2114,28,0.017328816,0.060419586,73
524374,2.647953,14.799654,96.0373,28,0.030047178,0.0,65
524377,2.673523,14.752427,92.1572,29,0.03136107,0.06033614,92
524404,2.4829369,14.0576515,80.7873,25,0.019614778,0.0,95
524429,2.7520237,15.118862,98.9208,17,0.06291254,0.14263378,29
524434,1.00004,10.347835,84.0819,28,0.01610358,0.06529247,122
524435,2.1644125,13.763933,87.4663,25,0.01965943,0.013536656,107
524437,1.2395124,10.488004,55.4925,25,0.015811216,0.052300993,100
524438,2.7612581,14.407371,97.4826,26,0.07116838,0.45183048,97
524452,2.4941082,16.51309,70.9635,18,0.08158409,0.0,32
524454,2.823967,15.206298,71.4439,18,0.041624233,0.0587048,44
524455,2.4778557,15.058224,98.424,27,0.036238063,0.0,54
524461,1.6887121,12.054194,95.4301,28,0.03969473,0.24591619,57
524465,2.2683926,13.5503645,77.519,28,0.021211902,0.0,55
524476,2.9469738,15.916076,97.9379,16,0.08987989,0.0,27
524490,1.1064911,11.206559,94.2011,16,0.040909346,0.1497127,47
524491,2.0413523,14.465289,99.4434,17,0.071583696,0.23812865,48
524493,2.6504326,15.2808695,102.4423,18,0.22436918,0.9884607,47
524505,2.4963655,13.715505,69.5537,26,0.026092911,0.03512975,51
524511,0.8356266,8.816005,68.6749,27,0.023700856,0.068398975,44
524520,0.85647106,9.410355,82.4648,28,0.022787128,0.077814505,53
524526,2.3240652,14.477008,80.2982,28,0.026839789,0.0,59
524527,2.2272663,13.43183,78.0769,26,0.019402644,0.0,62
524530,0.69407797,7.5722218,55.885,26,0.12679173,0.8336646,57
524539,2.7213583,15.85869,97.5039,28,0.053529795,0.12593544,54
524572,2.8826046,15.936366,96.483,25,0.07000554,0.106550105,44
