,phot_g_mean_mag,bp_rp,distance_gspphot
411137,3.6618443,1.2499113,45.1172
411138,13.459151,2.3903723,76.5437
411142,14.581931,2.7509556,46.6902
411145,13.675257,2.111865,84.6839
411146,15.38489,2.5517426,99.228
411147,13.936161,2.269394,91.279
411149,9.513751,0.7729893,95.6939
411151,10.305925,1.4061909,50.0105
411152,11.570354,1.3262424,95.3988
411153,9.32311,0.8028908,95.9267
411154,7.574328,0.744555,54.4311
411155,16.750914,3.2208576,96.8249
411160,6.934041,1.0486054,17.2809
411162,14.06402,2.3499842,69.6254
411164,12.340487,1.8895788,65.6723
411165,8.143586,0.7253475,71.4862
411167,16.068401,2.5189905,96.2712
411169,11.535866,1.2780704,95.0309
411170,8.81552,0.8192501,88.1899
411173,14.959631,2.619152,94.4931
411174,15.306564,3.0635376,89.8208
411176,7.36532,0.6709242,54.3212
411177,12.628864,1.8327875,85.94
411178,10.787967,1.1355257,88.5557
411180,14.107108,2.5022593,83.9609
411185,15.18944,2.3698378,96.2352
411186,9.250807,0.7649889,87.9893
411187,12.082253,1.7461214,67.9879
411188,14.290789,2.4569654,81.7719
411191,13.895633,2.517046,72.5027
411194,14.5117445,2.298173,97.582
411195,9.6199,1.0158415,69.7051
411202,14.597052,2.7825565,39.7593
411203,12.86162,2.1145887,85.3192
411204,13.297702,1.95753,94.8575
411205,10.295436,1.098547,78.6334
411211,11.428721,1.5737495,89.7272
411213,7.7460966,0.8344841,72.6072
411214,11.912236,1.9494638,78.0181
411216,12.274697,1.6514702,92.4579
411217,9.931936,1.2255449,50.8993
411218,4.5393353,1.1262791,68.6529
411220,8.551156,0.72795296,61.5697
411222,11.276308,1.3668394,79.0642
411224,12.479477,1.6450052,92.8352
411226,9.481345,0.7918596,96.0376
411227,15.924495,3.3055058,95.2705
411229,14.319531,2.5813198,81.0805
411231,13.335631,2.1481037,79.4026
411232,11.575211,1.4526539,82.8268
411233,14.22265,2.356718,97.2125
411235,15.270895,2.7033415,87.3145
411236,14.596458,2.4734974,84.9347
411243,13.938408,2.3515863,91.0518
411251,13.6952095,2.1641102,85.3167
411252,5.583869,0.26124907,88.3003
411255,10.484605,1.0448265,88.9857
411256,14.191503,2.1356573,89.8807
411258,13.030656,2.7833214,31.8266
411263,11.012829,1.2417746,84.5982
411264,12.740598,1.8261766,93.6436
411266,9.399907,0.8452873,74.8765
411267,15.914982,2.6062603,79.2393
411270,15.260257,3.250678,40.7806
411271,17.674011,3.408678,104.5311
411272,12.952565,1.7619934,88.9828
411277,11.717897,1.4075775,93.6498
411282,8.019536,0.92951536,41.9172
411285,12.2801285,2.5141268,26.1449
411286,14.643321,2.5206985,100.4351
411289,14.588411,2.4280148,93.4299
411291,16.562586,2.9435263,95.0664
411293,9.278554,0.75714016,95.7226
411294,8.134196,0.6376505,74.2052
411295,7.5570793,0.62276745,95.2088
411298,13.438339,2.8358421,31.2539
411299,14.437237,2.2810564,96.2803
411300,13.551946,1.6975765,66.508
411309,11.672753,1.5378284,78.0283
411311,17.925821,3.4115753,112.1452
411320,14.342369,2.4286146,95.6374
411323,14.670094,2.4458714,93.1143
411324,11.366821,1.3718834,87.0167
411333,9.573881,1.5676441,26.1553
411334,10.862415,1.103404,92.7364
411335,14.53721,2.8222628,48.7623
411337,10.373964,1.0382061,82.7734
411338,8.77904,0.8546152,54.2193
411340,10.63549,1.2812395,86.8926
411342,12.257537,1.6868114,95.0005
411348,8.94962,0.7173815,95.8713
411351,12.847144,2.3546944,83.8933
411352,10.32059,1.1940165,81.9222
411354,14.847374,2.5799646,90.9422
411359,11.212152,1.2204428,97.6981
411362,7.986047,0.6201339,81.1105
411364,7.857801,0.6737747,76.1011
411365,13.976489,3.002283,27.2768
411366,9.68568,0.8548889,98.4803
411370,15.446271,2.3597536,99.8936
411371,15.909287,2.7228193,97.7515
411372,15.468003,2.5642414,100.0054
411381,13.675784,2.4711723,80.7019
411387,16.116138,2.5098429,96.166
411390,12.286236,1.6743717,87.5806
411393,12.678506,2.2687597,64.1019
411397,11.105231,1.3474007,85.5752
411399,18.645918,3.600317,106.3117
411400,17.692291,3.6174297,77.7157
411402,12.001877,2.3993416,36.2
411403,13.197609,1.9922991,84.4962
411404,15.182565,2.7292967,90.945
411410,11.587079,1.52178,93.7944
411411,7.120791,0.5345173,65.9037
411421,10.850561,1.2213097,85.7173
411422,15.224153,2.526351,87.6684
411424,10.925037,1.258275,79.2818
411426,17.626226,3.9566536,59.3673
411427,15.391283,2.6285572,95.3899
411428,13.054512,2.150364,81.3515
411429,13.985013,2.1862202,95.3201
411430,10.987004,1.1586514,78.4892
411431,14.139907,2.3458986,97.6775
411433,14.892274,2.5641966,84.3125
411435,13.423582,2.9857826,22.8595
411437,15.247117,2.6961718,100.5179
411438,15.565515,2.9428682,92.4337
411441,11.928342,1.6697998,92.4216
411446,15.44544,2.8545628,103.6397
411448,13.91448,2.1473112,83.3581
411449,15.337458,2.5214558,96.2751
411450,14.481817,2.5443468,102.6444
411451,10.338723,1.0158215,82.5553
411453,12.0535755,2.3445625,31.8915
411457,13.473757,2.0884752,90.2474
411462,12.475106,2.2761993,99.9926
411464,15.869011,2.9439392,95.7076
411471,9.19757,0.9229164,59.8772
411473,8.969367,0.7686682,84.7116
411476,8.260579,0.7150583,77.0085
411480,13.775894,2.271202,85.9208
411481,8.1179285,0.6803031,68.9636
411482,13.516496,1.7202234,74.0929
411484,13.85744,2.503623,70.0221
411486,12.744604,2.0783901,72.9175
411487,14.850917,2.5032015,91.0144
411488,9.237619,0.87569237,95.9731
411490,8.949822,0.7458229,85.7627
411491,12.847662,1.8571253,97.2981
411495,14.146593,2.547144,83.2446
411496,14.119751,2.6576176,86.6272
411498,13.654563,2.3309336,81.9061
411499,17.46846,3.2906265,102.7196
411500,14.085821,2.5311527,96.2651
411501,14.951995,2.4078083,92.3246
411503,14.770299,2.6491585,90.6861
411505,17.740019,3.3493252,105.8777
411511,16.041464,2.5274734,99.484
411512,16.151293,3.1347113,97.6147
411519,6.1558723,0.63938904,32.117
411521,14.973599,2.659565,89.9056
411522,10.730955,1.1547966,94.9902
411523,8.825951,0.83762264,58.6938
411524,14.735102,2.4481087,96.0825
411526,15.933988,3.013277,96.0097
411528,13.998676,2.201023,76.9284
411530,13.76091,2.4117413,70.6259
411532,10.374538,0.9622221,87.6024
411535,15.331882,2.7949257,84.5644
411536,10.360155,1.0861378,68.549
411538,8.732962,0.7239876,79.7253
411543,10.5893,1.080205,77.0955
411544,16.069477,2.7002325,98.4997
411545,10.649549,1.1179333,88.1995
411552,15.712701,3.1125374,47.0192
411553,14.279464,2.5200481,76.3617
411556,15.102392,2.609025,88.4974
411564,14.533459,2.1935148,98.4379
411571,6.4717927,1.0769038,92.0593
411572,15.063174,2.6318264,84.0352
411574,8.882364,0.83693314,72.8289
411575,15.256618,2.7189846,83.0654
411578,12.165493,1.8687477,67.661
411579,13.360222,2.3372574,64.4069
411584,15.732239,3.0643864,97.05
411585,7.3451424,0.3588419,84.8731
411587,14.811693,2.6421509,85.5191
411593,17.046946,3.2019672,104.1259
411596,10.06786,1.2787533,53.4056
411598,18.809483,3.5646324,97.4172
411600,14.199648,2.5653439,71.0715
411603,14.56384,2.6033258,87.4068
411615,16.931145,3.1183271,101.8523
411616,15.951358,3.7331142,32.4509
411618,9.192897,0.9381361,60.4448
411619,14.5762825,2.5596972,101.8828
411624,14.676681,2.62881,96.9562
411627,9.704381,0.92198086,78.0871
411630,15.415685,2.5142803,94.5722
411631,15.856989,2.8231125,87.0546
411632,14.440897,2.9399529,94.2965
411633,13.848975,3.664978,13.0353
411634,10.199287,0.9937725,90.1278
411636,16.729269,2.9835854,104.9607
411638,15.157584,2.9400873,114.0795
411640,11.944301,2.4006252,22.2984
411641,18.686085,3.602375,118.0662
411643,15.538112,2.7567472,96.5331
411644,14.168534,3.1027699,28.5965
411645,9.715298,1.2336931,44.3844
411647,15.545299,2.7659817,55.6567
411650,7.920088,0.742198,57.5837
411652,13.392373,2.089285,90.8915
411663,13.858124,2.1385107,87.0205
411664,14.09265,2.4568787,94.1945
411673,9.046987,0.91755486,60.2703
411676,12.583536,2.2567644,45.3083
411680,14.196754,2.9197693,36.8686
411685,15.030697,2.5275087,51.723
411686,15.422797,2.789177,89.2648
411687,11.895596,2.8163977,14.2011
411692,17.266432,3.1027374,95.1112
411693,10.143221,0.9061661,87.9355
411694,9.4662485,0.9006281,83.9428
411698,12.870223,1.8257332,99.9897
411699,14.900414,2.3954296,96.8858
411700,14.702157,2.3500872,82.8834
411701,13.642027,2.119666,83.7839
411702,12.595313,1.8097038,82.6775
411707,9.3947,0.7629061,78.5117
411708,16.436918,2.9675093,96.842
411715,8.404952,0.58914375,95.377
411716,14.477961,2.4349194,96.1472
411717,16.329468,3.3605375,50.3436
411718,12.587968,2.1282225,81.4504
411719,14.257288,2.4452763,88.1128
411720,14.379823,2.9031448,79.6063
411722,16.013464,2.9202862,95.0313
411723,9.125362,0.8977556,64.2304
411724,16.18017,3.4248247,44.348
411725,17.758312,3.3203564,105.4829
411726,14.123298,2.87323,78.3551
411727,13.474985,2.3130074,70.3832
411731,10.57542,1.1517296,75.974
411732,12.890045,2.0915318,87.2116
411733,12.915602,2.8475761,30.901
411736,10.794293,1.3519049,65.0031
411740,9.647845,0.9170723,84.9108
411742,12.551844,2.287405,34.4896
411743,17.416323,3.2583904,101.9524
411749,14.9127035,3.0494623,79.2403
411750,16.636408,3.1037788,95.2336
411751,11.742883,1.6224585,98.0444
411752,11.966189,1.6082296,78.9386
411753,11.600709,1.4493418,85.7156
411755,15.229951,2.8375015,97.4389
411756,11.661073,1.8601542,80.3785
411757,15.021547,2.7529917,92.7434
411758,12.708164,2.4615555,24.2829
411760,13.384589,2.6239634,76.4689
411761,14.798202,2.3912468,84.8195
411762,15.561788,2.7879238,95.8936
411763,15.088402,2.8453798,99.8685
411764,13.785993,2.3447838,93.1819
411767,16.107416,2.7391062,86.936
411768,15.991791,2.5374365,83.4149
411769,10.8807535,1.387908,64.2913
411770,15.162837,2.8678389,80.1686
411771,15.242422,2.5844593,98.1871
411775,12.761521,2.0056448,70.9229
411776,10.479949,1.1287222,74.8571
411778,14.833439,3.1830912,84.2695
411783,7.5116143,0.59318495,66.9936
411788,14.963027,2.5061913,77.9537
411789,12.043108,1.7657461,71.6489
411790,7.457411,0.6874809,80.9543
411792,12.120997,1.5784159,89.5631
411793,15.525007,2.597993,83.916
411795,16.850332,3.1716204,64.3649
411797,8.525929,0.7930794,76.4662
411802,14.882662,2.4649982,88.6632
411805,13.896011,2.1291294,98.4962
411807,6.2925906,0.5107999,44.0219
411810,15.584077,2.5413408,80.7932
411815,13.41883,1.9876099,93.4219
411817,15.6116705,2.653121,99.5657
411818,15.240909,2.7230196,99.2624
411820,15.467405,2.6361742,95.9194
411822,12.277656,2.3558092,68.6334
411834,10.994951,1.1613016,96.0987
411835,15.310249,2.5876846,93.3951
411836,14.855645,2.6049643,89.2281
411838,13.854537,2.273405,90.9511
411841,16.77304,3.1616545,97.6527
411843,15.119084,2.634635,88.7327
411845,15.026652,2.5576658,95.5229
411846,16.00659,2.9222088,97.9128
411847,15.24547,2.7608519,85.9887
411848,15.893594,2.737998,89.3428
411851,15.061565,2.610364,79.5106
411854,8.345497,0.8395529,72.5946
411855,15.4854145,2.793291,94.9184
411858,14.913784,2.5628996,91.3002
411866,8.839024,0.9527321,68.4115
411867,12.516542,1.7866573,84.6695
411874,14.142052,2.1419306,97.062
411875,13.409217,1.9717951,100.0109
411879,12.439132,2.5835009,34.6583
411882,13.6308775,1.9934406,89.9167
411886,10.035833,0.95338535,79.6199
411887,16.255123,2.9509258,93.0985
411890,16.897404,3.194538,101.1283
411892,7.910904,0.666296,71.3257
411893,14.113409,2.7395515,82.7116
411894,14.769414,2.6736183,84.787
411899,14.706154,2.6441622,90.2876
411900,16.228014,2.858756,88.5196
411901,9.933939,0.9179573,91.9543
411906,16.808731,3.1895075,102.069
411907,16.963224,3.0488682,100.5808
411912,8.481007,0.79744005,68.7106
411914,14.710916,2.7626076,81.1299
411919,14.583642,2.4086027,89.5007
411921,10.484382,1.279746,56.42
411924,15.957713,2.8718262,99.437
411926,11.987951,1.6036377,81.8888
411927,14.45107,2.4957829,82.3031
411929,13.931777,2.3809252,79.3364
411931,15.479264,2.437132,85.653
411932,11.817784,1.7202206,71.6103
411934,14.67568,2.224265,96.2179
411935,9.656942,0.9242058,74.4687
411936,10.316829,1.0616446,81.2016
411937,13.921261,2.2668524,88.0132
411938,14.797499,2.6420908,81.9855
411939,15.21192,2.469801,84.6924
411941,12.084939,2.0203342,77.761
411942,16.231173,3.404438,52.9268
411945,11.1421385,1.2929487,81.4534
411946,9.059714,0.8569088,72.09
411947,16.38705,2.796176,81.9323
411948,12.655987,2.8614407,23.12
411953,9.88312,0.95390224,94.4688
411954,14.194926,2.4515676,72.6116
411958,15.609509,2.7840014,93.8629
411959,11.525688,1.4715719,78.2636
411960,14.9084425,2.4494047,94.2784
411962,8.753178,0.70382977,74.6527
411963,13.937832,2.1152668,99.0305
411964,16.302015,2.8937979,98.3884
411965,14.228316,2.8390589,89.5165
411968,16.149109,2.955964,89.3729
411975,16.760544,3.0166168,102.1302
411978,12.117132,2.3767214,25.9642
411982,9.346011,1.0964632,45.5758
411984,13.348502,2.1892643,80.5359
411986,13.450647,2.1228256,90.9653
411987,12.117315,2.7316532,15.1741
411988,13.71156,1.998477,97.2965
411990,11.115583,1.2721386,82.4025
411994,14.419318,2.4367752,88.2577
411996,7.653359,0.58434486,85.9611
411997,7.408223,0.64628124,56.7527
411999,13.873947,2.209279,90.0478
412000,14.316153,2.3752317,86.7129
412002,14.9018545,2.3547668,99.012
412009,15.9963255,2.6141443,91.8998
412010,13.70512,2.343172,77.3139
412014,16.956427,3.0941381,97.6802
412015,15.858154,3.5155735,35.6725
412016,13.790408,2.4558716,67.84
412019,11.396745,1.3735428,85.2014
412020,14.484274,2.3108368,92.1724
412021,14.707721,2.7438202,53.7397
412023,16.75363,3.2057037,94.9707
412024,8.708062,0.60386753,99.491
412026,14.727917,2.5856047,93.0437
412029,16.565136,3.4801092,55.2954
412030,15.625912,2.7330713,98.2801
412032,6.936981,0.7880926,50.0992
412033,14.964362,2.7259893,92.1908
412036,14.185252,2.401989,89.1187
412042,14.121692,2.2312193,88.2121
412043,15.959842,2.8306704,86.7278
412044,13.956599,2.1462708,84.3779
412045,15.270462,2.8350744,100.5993
412048,6.0057635,0.3329954,98.6648
412053,13.965286,2.2255688,88.8316
412055,8.554519,0.7511492,77.655
412058,14.34632,2.5725355,74.463
412064,16.242773,3.2453156,99.4403
412068,11.411094,2.3707123,22.7927
412075,13.838062,2.272685,52.4559
412077,13.292311,2.336855,93.4761
412082,10.998998,1.241044,96.1376
412084,15.086306,2.7052584,84.6464
412093,16.819149,2.9726725,101.5079
412095,16.580523,2.939083,100.4939
412096,9.5963955,0.85112476,76.5936
412097,10.523813,1.036355,98.7636
412098,15.90709,2.6361542,94.7887
412099,12.281495,2.6410112,32.9008
412101,14.590651,2.6082478,78.6602
412104,13.292232,2.023841,95.1416
412106,12.198734,1.8759756,88.5488
412107,18.795097,4.1330967,86.5741
412108,15.3895855,2.6671963,88.219
412110,14.342765,2.3988104,85.2096
412111,11.629138,1.5776443,74.8964
412113,10.473721,1.1569777,72.2183
412114,14.94776,2.4945803,98.4229
412115,7.430088,0.6524129,74.1829
412120,14.4931555,2.6579628,100.9174
412122,8.246061,0.86904144,43.8442
412128,13.185298,2.0500603,96.1082
412129,9.152803,0.6950216,93.517
412131,9.676585,1.0592642,81.6587
412134,14.649152,2.422883,96.5754
412136,16.506672,3.0302143,92.7953
412138,17.164377,3.5640612,103.2743
412148,16.292942,2.999796,93.7823
412151,14.250042,2.407817,83.6744
412152,9.261013,0.87266064,68.9172
412153,16.373816,2.9069414,92.7696
412156,15.153841,2.6885033,88.2064
412164,12.096257,1.6564255,83.3306
412166,13.641725,2.3233442,74.6215
412168,13.065153,2.205144,93.8065
412169,12.23853,1.7550793,87.8865
412170,12.174991,1.5429068,94.998
412171,13.972332,2.776123,88.9152
412172,14.1802,2.2975035,87.7146
412174,13.867696,3.0242748,24.9875
412179,9.24236,0.91656876,64.5923
412184,14.9377985,2.5209942,94.72
412192,9.657725,1.0016432,64.4736
412193,13.704878,2.0797215,89.3084
412197,9.822438,1.1149664,59.5932
412202,13.034898,2.2619085,72.7552
412203,12.45298,2.0793962,85.5523
412204,9.391053,0.80284977,82.6617
412207,9.568875,0.86571693,78.2627
412209,11.397941,1.3955593,83.799
412210,9.802586,0.87699604,76.857
412211,15.688617,2.7610798,94.035
412212,12.170376,1.887536,89.2782
412217,12.593902,2.0862503,64.4464
412218,10.919884,1.093564,98.6634
412220,15.605442,3.2973003,44.6173
412221,9.754431,0.98893166,63.1943
412226,11.89644,2.699113,17.3008
412228,13.297546,2.2296848,52.7997
412231,15.607826,2.8548832,90.8115
412232,13.930208,2.4185266,90.6967
412236,10.329752,1.0562696,75.2631
412238,13.329228,1.9873753,85.2219
412241,15.403457,2.5334272,80.5905
412242,7.795881,0.6613445,65.9623
412243,13.665848,2.305399,92.1516
412246,9.54211,0.95444584,78.6628
412247,14.37782,2.5464458,82.9375
412248,12.192662,1.5356874,98.7258
412249,11.119825,1.2487364,81.2015
412250,10.822431,1.6866322,42.2661
412253,14.6919775,2.5106468,96.5341
412254,14.18894,2.6894321,97.4895
412258,7.194906,0.9135666,49.5971
412259,7.8191657,0.5419493,87.3489
412265,15.3111725,2.5987577,89.9377
412266,5.673696,0.56523466,33.7854
412267,14.771729,2.586505,95.7857
412271,13.691764,2.0094614,82.177
412272,12.885919,2.128686,65.7958
412275,14.819943,2.3798676,68.3418
412276,8.922322,0.9254427,66.6736
412277,13.268657,2.2891417,71.0377
412279,10.727964,1.0060587,99.4594
412289,13.184033,2.4145546,98.0433
412292,11.75444,1.5339785,81.6646
412296,16.79633,3.4125643,96.5355
412297,16.571236,2.864914,102.1334
412301,14.208056,2.2487211,96.0292
412302,15.447953,2.6885586,98.8266
412304,7.71246,1.0760441,26.2156
412309,7.860221,1.0056634,67.684
412312,9.248323,1.1887093,40.731
412314,15.779963,2.8253937,87.9207
412319,15.62741,2.715479,98.9993
412321,13.753098,1.8236179,82.4199
412322,13.565185,2.2002888,90.3869
412323,13.64751,2.2260113,63.5727
412324,13.150968,2.2801714,66.4835
412325,11.261609,1.0695333,97.0476
412328,12.217113,2.8419952,22.3019
412329,8.347257,0.901011,79.8114
412335,13.53286,2.3373108,71.0162
412336,9.261335,0.7789087,88.3645
412337,14.696879,2.458212,93.0556
412338,13.09146,1.9916124,80.1314
412344,13.773778,2.7932587,99.4499
412345,10.022018,0.92176723,94.0543
412347,14.510574,2.627328,85.6674
412348,13.467674,2.663353,97.7048
412351,14.284305,2.3096924,89.7184
412357,16.51465,2.8751812,98.1276
412360,15.882856,2.7000961,97.0271
412366,11.074656,1.1333857,92.8486
412371,9.352965,0.90373516,74.2555
412374,8.920647,0.7315531,81.7937
412380,17.430237,3.1609058,102.9173
412381,12.583305,2.1528082,72.6845
412382,13.755886,2.685505,85.2409
412384,14.645952,2.2596235,94.3756
412385,15.675155,2.956213,88.2283
412390,9.658224,1.4363585,35.9341
412393,12.514309,1.7221489,88.3943
412399,13.6849375,2.2764912,84.8351
412411,8.461943,0.64263535,80.4121
412413,9.632053,0.99632835,64.3922
412416,18.037254,3.5265102,103.1822
412418,13.508528,2.1415043,91.6162
412419,14.665524,2.7063675,77.2822
412421,8.633625,0.9147825,46.1553
412424,11.94448,1.5007057,94.1835
412425,13.192152,2.16858,63.4656
412426,12.780288,2.4745636,30.8537
412427,10.132321,0.9885206,74.6739
412430,14.830387,2.6462622,81.1488
412431,15.33955,2.8985186,48.2782
412433,17.544449,3.2782536,98.5541
412435,9.557895,0.85431576,81.4926
412438,9.580807,0.841197,95.9158
412439,12.084851,1.5119047,97.412
412441,18.154036,3.1807156,106.9709
412442,17.342379,3.1750126,100.496
412444,10.871134,1.3839226,64.9862
412446,12.231886,1.82759,73.1722
412448,10.835977,0.999136,99.1952
412450,11.298006,1.3652868,82.4679
412452,13.086717,2.1952686,67.6316
412454,9.971146,0.8299427,93.262
412459,14.3061285,2.535924,76.0697
412460,14.844959,2.5355988,91.8455
412463,17.327442,3.2358866,101.4038
412464,15.268046,2.5977516,98.9591
412468,9.704263,0.8500595,99.7239
412469,10.95969,1.2298794,89.1749
412470,10.764082,1.3881788,59.4871
412471,13.090611,2.3925266,73.8522
412474,11.292808,1.5270929,68.1201
412478,13.489467,2.4286938,79.0586
412479,15.114249,2.7286673,95.6099
412480,15.2695875,2.6799097,94.3949
412481,14.736964,2.3926916,79.6575
412484,7.1569786,0.90456057,47.4459
412486,13.619821,2.5197735,95.1899
412487,10.413031,1.3218546,56.9036
